shap_tenure,shap_monthlycharges,shap_totalcharges,shap_seniorcitizen,shap_partner,shap_dependents,shap_phoneservice,shap_paperlessbilling,shap_gender_encoded,shap_contract_encoded,shap_internetservice_encoded,shap_paymentmethod_encoded,shap_total_value,shap_is_high_value,shap_avg_monthly_total,customerid,churn_probability,predicted_churn,actual_churn,top_churn_reason
-0.33354306,0.48477152,-1.3443811,0.058431387,0.11249729,0.06991934,-0.11957564,-0.04096088,-0.25272283,-1.3012806,-0.08884665,0.15084927,-0.04510138,-0.0005779126,0.12997577,8597-CWYHH,0.073125415,0,0,monthlycharges
-2.3215916,-0.989881,-0.0069997795,-0.014498289,-0.01764465,-0.23773827,-0.2353739,-0.042301387,-0.024924813,-2.20676,0.8216298,-1.1921533,0.5918365,-0.0005779126,-1.181516,2848-YXSMW,0.00084309047,0,0,internetservice_encoded
-1.2763542,0.9813207,-0.16298647,0.11982051,-0.29435372,0.13674045,-0.18235444,-0.06640389,-0.054333244,0.68640304,-0.08712841,0.058557104,1.0873343,-0.0011287709,-0.3426251,0486-HECZI,0.6418519,1,1,total_value
-0.44556606,0.08537989,-0.08994709,-0.0030699694,0.11364674,0.11658199,-0.09691016,0.18586558,0.03128883,-1.2646232,0.11841626,-0.6497477,0.25822663,-0.0005779126,-0.22860837,4549-ZDQYY,0.131388,0,0,total_value
-0.86001956,0.43829226,-1.4106398,0.123257294,0.15014382,0.13784958,-0.1910418,-0.074242786,0.2598794,0.9484661,-0.03803749,0.24735953,0.22349752,-0.0011287709,0.08049596,5712-AHQNN,0.50375897,1,0,contract_encoded
-0.56721276,0.49993378,-0.12304654,-0.37602484,-0.25072876,0.09099848,-0.22141674,-0.049702935,0.06483192,0.8605569,-0.025443228,0.18024348,0.39849952,-0.0011287709,-0.052507356,4846-WHAFZ,0.6007895,1,1,contract_encoded
-1.1304235,-0.2601925,-0.6462177,0.027458332,-0.13875242,-0.6002848,0.8364439,-0.08137179,0.025177795,-2.5684695,0.22111505,0.91540337,0.27733335,-0.0011287709,-0.25947994,5256-SKJGO,0.032217827,0,0,paymentmethod_encoded
0.400963,-0.16795465,-0.13160244,0.02996303,-0.25024387,-0.6186875,-0.17387332,-0.057740357,-0.39877334,0.92819875,0.102398396,0.20954406,-0.21545127,0.00031178037,-0.12328949,3071-VBYPO,0.38099346,0,0,contract_encoded
-0.775472,-0.53362626,-0.41551182,0.002174487,0.0277841,0.049541857,0.32621148,0.068381295,-0.025921084,-3.8351512,-0.003931895,-0.120388456,0.34715378,-0.0005779126,-0.5911061,9560-BBZXK,0.004072013,0,0,total_value
0.171944,0.8736073,0.31778204,0.040228076,-0.19221339,-1.1125562,-0.17155485,-0.009711263,0.26484954,0.70908695,0.07318687,0.030638073,-0.08091913,-0.0011287709,0.5151278,5299-RULOA,0.8036509,1,1,monthlycharges
-0.520366,-2.9306154,-0.4582401,0.0021876239,0.108532645,0.058707427,-0.3765494,0.04118684,0.13169959,-2.956427,1.1002676,-0.07790657,0.25935686,0.00031178037,-0.54079133,8402-OOOHJ,0.002070813,0,0,internetservice_encoded
-0.884921,0.52736336,-0.53932804,0.022053555,-0.23650013,-0.39194062,-0.16391322,-0.014937807,-0.25542086,0.7157821,0.08468624,-1.04678,0.21097594,-0.0011287709,-0.37362087,9445-ZUEQE,0.08574551,0,0,contract_encoded
-0.8366726,1.0451047,0.06875604,0.041314445,-0.27204034,-0.85304534,-0.098815486,0.060966782,0.067310914,-0.56178766,-0.044072937,-0.9724156,0.008385757,-0.0011287709,-0.09712198,1091-SOZGA,0.07839492,0,0,monthlycharges
0.18372384,-2.0708337,-0.24326096,0.011279058,-0.121003196,0.14053889,-0.40327308,-0.113937795,0.36995563,0.85399973,0.9142144,-0.19565105,0.0043947706,0.00031178037,-1.4936453,2928-HLDBA,0.1013527,0,0,internetservice_encoded
0.51990604,0.36691543,-0.18195084,0.034079608,0.01985337,0.06419859,-0.21963182,0.01294202,-0.48939124,0.8658832,0.017856408,0.29467332,-0.30509046,0.00049516826,0.055459376,0404-SWRVG,0.7382904,1,1,contract_encoded
0.038165703,-0.36922267,0.122626156,0.051718447,-0.25718227,-0.6783399,-0.075961046,-0.039538864,0.17266488,0.66020525,-0.025942583,-0.08695467,-0.13696088,0.00031178037,-0.7761765,6497-TILVL,0.19471124,0,0,contract_encoded
0.062318202,-1.6045223,-0.107619636,-0.03053552,0.006714719,-0.8900614,-0.34977353,0.028010499,0.22746596,0.6418575,0.80406624,-0.1123658,-0.25625974,0.00031178037,-1.6647894,7219-TLZHO,0.036817137,0,0,internetservice_encoded
-0.28098643,-0.7497283,-0.19269013,0.01892706,0.057365086,0.00028618492,-0.26149133,0.11071192,-0.22939512,-3.975502,-0.07001963,0.53035265,0.28813523,-0.0011287709,-0.20106637,4622-YNKIJ,0.006858894,0,0,paymentmethod_encoded
-0.97182477,0.47264928,-0.58575183,-0.4894126,0.14094128,0.10427271,-0.21751337,0.010200577,0.0068547633,0.9200427,-0.01011827,0.31446448,0.7943926,-0.0011287709,-0.045750793,4412-YLTKF,0.6042539,1,1,contract_encoded
-2.657585,-1.2000717,-0.80027413,0.0337564,-0.2212964,0.008589759,-0.27665567,-0.09852821,-0.14392842,-2.5771775,0.98419946,-0.58907163,0.0075864918,-0.0011287709,-1.3450624,6734-PSBAW,0.00013695158,0,0,internetservice_encoded
0.8851724,-1.3690146,0.65600026,-0.02137585,0.12154877,0.08225155,-0.34391606,-0.04559619,-0.14004081,1.0158767,0.76942676,0.020874888,-0.33474484,0.00031178037,-0.63453555,3930-ZGWVE,0.65546346,1,0,contract_encoded
-2.4599824,0.0014725528,-0.15203306,-0.101738505,-0.010671284,0.103502415,1.357298,-0.16482173,-0.0006898925,-1.1856263,-0.036325555,0.76185846,0.4003998,-0.0011287709,-0.4552482,2639-UGMAZ,0.123161145,0,0,phoneservice
-0.06888358,0.7583194,-0.3361692,0.08715792,0.061203558,0.13539651,-0.19347551,-0.01729345,0.24657218,1.0440986,8.5963286e-05,0.293373,-0.17204733,-0.0011287709,0.16822718,2876-GZYZC,0.8793554,1,0,contract_encoded
-0.50507396,0.03021284,0.2790081,0.02351116,-0.08801181,-0.55164075,1.0498905,-0.0082047125,0.14903587,0.7632863,-0.13295388,-0.89072466,0.12164275,-0.0011287709,0.5323265,6207-WIOLX,0.67963165,1,1,phoneservice
-0.88848436,-0.10139344,-0.32574826,0.03792028,0.082740076,0.08781617,-0.033901904,0.19663702,-0.11598688,-2.4356961,0.14275837,-0.3051774,-0.19215344,-0.0005779126,-0.9372339,8587-XYZSF,0.00810144,0,0,paperlessbilling
0.8911645,-0.13510348,0.72073823,-0.035029348,0.13159095,0.13539672,1.104565,0.028864885,-0.020433346,0.92036885,-0.062462095,0.47066802,-0.3135293,0.00049516826,-0.45111722,3091-FYHKI,0.96665967,1,1,phoneservice
0.578106,-0.70488095,-0.49852887,0.05783723,0.14716913,0.13624513,-0.198471,-0.011573244,-0.22479752,0.94138247,0.032823164,0.14204668,-0.28508362,0.00031178037,-0.28341645,2372-HWUHI,0.45266056,0,1,contract_encoded
-0.31603572,-1.3807048,-0.36082792,-0.022174519,0.20911306,0.03609176,-0.14966057,-0.22739369,1.5089405e-05,-2.7770042,1.5151243,-0.28205395,0.1720361,-0.0011287709,-0.13465382,7799-LGRDP,0.023240242,0,0,internetservice_encoded
-0.67796993,0.21669225,-0.6913647,0.10372553,0.13581376,0.117522664,-0.20531997,-0.019239591,0.2774006,0.91541594,0.026095133,-0.4180756,-0.19295841,-0.0011287709,-0.04675066,7850-VWJUU,0.38243207,0,0,contract_encoded
-0.6823411,-1.6936965,-0.6901074,0.0023545437,-0.18192425,-0.36379302,-0.34208894,0.112351224,0.047604177,-2.9666545,1.0865384,-0.10973368,0.0073019415,-0.0005779126,-0.5540653,3774-VBNXY,0.0017473117,0,0,internetservice_encoded
0.23159695,-1.70761,-0.031911504,-0.006121788,0.13193719,-0.2032973,-0.23229073,-0.15734522,-0.046871565,-2.675887,1.0692081,-0.15008365,0.17873223,-0.0011287709,-0.3947065,6217-KDYWC,0.017725311,0,0,internetservice_encoded
0.8400134,-0.028236585,0.029265223,-0.30919197,-0.37119618,-0.01654492,-0.20792334,-0.034245476,0.055940505,1.0066502,0.15469071,-0.060400557,-0.20235468,0.00049516826,-0.24258372,0390-DCFDQ,0.64457613,1,1,contract_encoded
-2.47883,-0.6396581,-0.27827993,0.048538912,-0.22914083,-0.30956993,-0.07286976,-0.020223508,-0.0133707505,-2.5120027,0.15383208,-0.7072826,0.19514875,-0.0011287709,-0.33714008,3146-MSEGF,0.00073048216,0,0,total_value
0.25927895,0.48822245,-0.77998406,0.07862243,0.17502525,0.13494323,-0.23480478,0.0042297463,0.28700164,1.0988098,-0.0235445,0.33941537,0.26848054,0.00031178037,0.13430928,4080-OGPJL,0.9012525,1,1,contract_encoded
-1.1792977,1.0253081,0.09084691,0.09901128,-0.16774261,0.11613595,-0.08302663,0.009399177,0.17183022,-3.5771189,-0.082501285,-0.020175088,-0.016778229,-0.0011287709,-0.43623942,1095-WGNGG,0.01678117,0,0,monthlycharges
-0.8365475,0.21193147,0.47859064,0.07836291,0.06593919,0.07709229,-0.12703471,0.031149076,-0.238169,-0.56656325,-0.19405928,-0.77027816,0.38337824,-0.0011287709,-0.32292184,2636-SJDOU,0.14812858,0,0,totalcharges
-2.3309903,-1.3107523,-0.96300757,0.0021508634,-0.24790758,0.043420203,-0.27659792,0.114062615,-0.07913114,-2.369805,0.9864439,-0.47556737,0.068854354,-0.0005779126,-1.6925915,1131-QQZEB,0.0001932961,0,0,internetservice_encoded
-0.72322965,0.8354132,-0.14680564,0.050667867,-0.23475511,-0.39158356,-0.047929958,0.04602521,0.15198813,-2.9967337,-0.05945978,-0.67778784,0.379683,-0.0011287709,-0.35463595,5716-EZXZN,0.014929566,0,0,monthlycharges
0.12169999,-2.55266,-0.05504431,-0.017967118,-0.02380076,0.06500854,-0.35111895,-0.14437631,-0.26187372,-1.9496021,1.054801,-0.324588,-0.13449565,0.00031178037,-0.99558276,6837-BJYDQ,0.0037271245,0,0,internetservice_encoded
1.0592018,-0.15645418,0.19857712,0.012207648,0.08291787,0.09400974,-0.2686173,0.029761275,-0.24343707,0.88442963,-0.021388093,0.58063644,-0.3120836,0.00049516826,0.7772332,2135-RXIHG,0.93693167,1,1,tenure
-0.9075028,-0.26507512,-0.5627992,0.0055040824,0.10017245,-0.39839673,-0.15883286,-0.02941491,-0.23564465,-0.92625034,-0.03978334,-0.5599214,-0.18456487,-0.0005779126,-0.0703484,6440-DKQGE,0.014028555,0,0,partner
0.14066002,-0.036985524,0.14844592,0.003540622,-0.4408815,-0.7460071,-0.2483967,0.093072705,-0.48032612,0.6515056,-0.34463918,-0.23813725,-0.021588383,-0.0011287709,-0.400073,3466-BYAVD,0.12564398,0,0,contract_encoded
0.13295886,0.17982732,-0.7286112,0.071412705,-0.38561973,-0.5206952,-0.2503598,-0.028161306,0.3065363,0.84697354,-0.15150534,0.39486447,0.20646918,0.00049516826,0.043094087,3780-YVMFA,0.52462566,1,0,contract_encoded
0.44688866,0.9004161,-0.013540969,0.023821274,0.114815906,0.1297339,-0.12203351,-0.045940243,-0.50892633,0.8488441,0.01162748,0.010424427,0.42414108,0.00031178037,0.31316313,3874-EQOEP,0.92516255,1,1,monthlycharges
-0.5947176,-0.06530409,0.48026997,0.029804612,-0.28343004,-1.1289804,-0.09703012,-0.057054058,0.1763287,-0.7532233,-0.03430024,-0.82869947,0.15530737,-0.0011287709,0.10642299,1679-JRFBR,0.051425327,0,0,totalcharges
-0.74458003,-0.21696725,0.08122239,0.03704014,-0.120705076,-0.42307582,-0.1715149,-0.09810613,-0.01796999,-2.8566613,0.698787,0.28527758,1.1346637,-0.0005779126,-0.45404792,9073-ZZIAY,0.052834325,0,0,total_value
0.15085009,-1.6484153,-0.44745,0.01532611,0.08435031,-0.90835816,-0.33816016,-0.099870205,0.25575972,0.68970084,0.7978504,-0.051199738,-0.4008239,0.00031178037,-0.89414376,3077-RSNTJ,0.056605987,0,0,internetservice_encoded
-0.49276963,-0.0026755235,-0.3352107,0.03075101,-0.18819374,-0.8160706,-0.17060131,-0.012425337,0.10508864,0.8677904,0.12948948,-0.076016076,-0.01756089,-0.0011287709,-0.15771088,6551-GNYDG,0.23933288,0,0,contract_encoded
-0.39979148,0.60740703,-0.7181759,0.12425644,0.12154141,0.1338914,-0.17158732,-0.016339155,0.28746867,0.9977551,0.016056135,-0.50541943,-0.25860167,-0.0011287709,-0.040655423,9167-APMXZ,0.539314,1,0,contract_encoded
-0.24031341,-2.2779212,-0.38127014,0.041221905,0.12732969,-0.32188392,-0.37718362,-0.27464348,-0.30946282,-1.4117887,0.916088,-0.34549013,-1.0712671,0.00031178037,-0.32618156,2749-CTKAJ,0.0018857348,0,0,internetservice_encoded
-0.5718999,-0.42680773,-0.87159836,-0.02829389,-0.3289859,-0.33079287,-0.16376126,-0.20470047,-0.22585446,-3.309514,-0.0046466608,-0.22330433,-0.15801097,-0.03610515,-0.2635245,6371-NZYEG,0.0007711191,0,0,internetservice_encoded
-0.14615549,-1.2185811,-0.4030708,-0.021863053,0.08992024,0.036852285,-0.23809664,0.16611466,-0.1662103,-3.470163,1.0116978,0.41125917,0.044012465,0.00031178037,-0.46063423,7554-NEWDD,0.012325247,0,0,internetservice_encoded
-0.74742144,0.1943369,-0.771014,0.06780925,0.14377853,-0.6114754,-0.19241612,-0.007822981,0.09024715,0.7419659,0.0010859455,0.29299605,0.08170816,0.00049516826,-0.42159033,8992-VONJD,0.23931956,0,0,contract_encoded
-0.1287487,0.80530196,-0.09589512,0.1245662,-0.40112218,0.11618772,-0.18481015,0.18109675,0.19438754,0.94573486,-0.012577381,0.31805488,-0.2255189,-0.0005779126,-0.038542494,0867-MKZVY,0.8289836,1,1,contract_encoded
0.56867874,0.2571571,-0.2732468,0.058043804,0.14536388,0.101664156,-0.22902422,-0.009025166,0.25115114,1.0241641,0.018127944,0.21386619,-0.30958638,0.00049516826,-0.22417368,4482-EWFMI,0.82843274,1,0,contract_encoded
-0.83954334,-0.2607822,-1.2985053,0.0067765433,0.089741886,-0.00950502,-0.11128901,-0.092034385,-0.24612191,-3.4550984,0.1691553,-0.34884644,0.24588837,-0.0011287709,0.012920077,4648-YPBTM,0.0021131327,0,0,total_value
-0.1570149,-2.1567674,0.02808048,0.019581664,-0.13087405,-0.3137426,-0.40806454,-0.15503767,0.16741557,-1.4457456,0.96329314,-0.3644401,0.10172368,0.00031178037,-0.80719316,2907-ILJBN,0.00921586,0,0,internetservice_encoded
-0.77201855,-2.0462675,-0.35856,-0.000109334476,-0.25125208,0.05510789,-0.3724208,0.18625319,-0.087746635,-2.9187918,0.9691279,-0.18976508,0.15642554,-0.0005779126,-1.3085685,6345-FZOQH,0.0009498459,0,0,internetservice_encoded
0.6115578,0.5349378,0.122400485,0.09073016,0.09232039,0.0988001,-0.17768002,0.043279145,0.47633407,1.0411768,0.10650865,0.12262315,-0.055978835,0.00049516826,-0.01432408,3376-BMGFE,0.9558111,1,1,contract_encoded
-2.846249,-1.1445854,0.0043871207,0.012440527,-0.080289245,-0.0023658106,-0.11020601,-0.0015935386,-0.2822545,-3.2145255,0.2154976,-0.2903146,0.79645604,-0.0011287709,-0.7692736,5997-OPVFA,0.00043789067,0,0,total_value
-1.1895702,-0.10931524,-0.39377502,-0.19370642,-0.0721621,0.18102056,1.0549418,-0.07407982,-0.012810159,0.6762635,0.017105624,0.6180184,0.10346146,-0.0011287709,0.12351185,3445-HXXGF,0.6701092,1,1,phoneservice
-0.19438022,-2.0435436,-0.09541451,0.03310867,-0.39756265,-0.6517546,-0.44225097,-0.079068705,0.006481856,0.74722534,0.8275459,0.16906314,-0.45074376,0.00031178037,-0.70464796,1159-WFSGR,0.035752483,0,0,internetservice_encoded
-0.44024688,0.3101959,-0.38764757,0.040409658,-0.09425146,0.055887874,-0.18718414,-0.050101236,-0.18031168,-1.3973495,-0.08553208,-0.3441064,-0.09094518,-0.0011287709,-0.21208145,7654-YWJUF,0.043793462,0,0,monthlycharges
0.55272645,1.1766934,-0.18754727,0.1414735,-0.22656418,0.16416597,-0.21005677,-0.0051119914,0.3945866,0.78382474,0.012421779,-0.1226519,-0.09349571,0.00049516826,-0.9168051,1875-QIVME,0.80923676,1,1,monthlycharges
-0.58616126,-0.5174039,-0.9567883,-0.03191352,-0.2003446,0.015314102,-0.14311181,-0.1421572,-0.022615584,-4.3676934,0.029831408,-0.093424544,-0.11003145,-0.0005779126,-0.19157875,6727-IOTLZ,0.0006500878,0,0,internetservice_encoded
-0.606175,1.0869553,0.41934013,0.14093997,-0.20318425,0.14195742,-0.11837244,0.14004448,0.020749994,-0.71273357,-0.084804,0.2763293,0.42314118,-0.0011287709,0.58781666,0691-JVSYA,0.8163454,1,1,monthlycharges
-0.8790011,-2.861545,0.12571733,0.05627519,0.11397003,0.046280827,-0.34734046,-0.006214018,0.19915831,-1.7282983,1.1700095,-0.03206951,-0.061788447,0.00031178037,-1.0262455,5918-VUKWP,0.005220779,0,0,internetservice_encoded
-1.250629,-1.9781768,-0.31995466,0.04833809,-0.3786549,0.06716054,-0.53450394,-0.0034737317,0.20662172,0.6378372,1.0107087,0.18807064,0.049704764,0.00031178037,-0.82596743,1744-JHKYS,0.043037016,0,0,internetservice_encoded
0.44431797,0.6747885,0.34283552,-0.2322832,0.16247773,0.09273397,-0.18507148,0.041387968,0.12043476,0.91911435,0.008795525,0.104845844,0.31558853,-0.0011287709,0.027970178,2656-FMOKZ,0.9436254,1,1,contract_encoded
0.46259317,0.15015016,-0.20632546,-0.34135768,0.07326462,0.10607493,-0.20454752,0.01956132,0.2917592,1.0030116,0.10552914,-0.22326122,-0.13629286,0.00031178037,-0.3050677,2070-FNEXE,0.6848837,1,1,contract_encoded
-0.12027153,-0.3623789,-0.4639715,0.07540009,-0.20080511,-0.86127794,-0.15899508,-0.09496248,0.17251372,0.71477926,0.08070103,0.10222004,-0.15800886,-0.0011287709,-0.4166935,5947-SGKCL,0.15290758,0,0,contract_encoded
-0.98124015,-2.6297517,-0.22860113,0.028007124,-0.21217386,-0.00047913217,-0.34585422,-0.18163331,-0.10497637,-1.0322495,1.1754078,-0.7171748,0.080585755,-0.0011287709,-0.44478765,3712-PKXZA,0.0036290574,0,0,internetservice_encoded
0.43547195,-0.55786866,0.4143243,-0.044525933,0.13638188,0.0050498727,0.5181699,-0.045590237,-0.067329325,0.9337784,-0.071150675,-0.5042713,-0.5156714,0.00031178037,-0.7778741,6317-YPKDH,0.46011242,0,1,contract_encoded
1.0015631,-0.13622035,-0.18293567,-0.0010971503,0.11963622,0.080384806,-0.19234309,-0.17550692,0.21147695,0.995133,0.013533933,-0.5099366,-0.19985355,0.00031178037,-0.8021452,6582-OIVSP,0.5505529,1,0,tenure
0.4160708,0.9399185,0.014069597,0.050991535,0.021068864,0.086563066,-0.1333852,-0.103986,-0.46662888,0.9981124,0.016831119,-0.18534608,0.37803116,0.00031178037,-0.12351489,9367-WXLCH,0.8687569,1,1,contract_encoded
-0.19230475,0.39584404,0.084765546,0.010977805,-0.19073063,-0.31162092,-0.121432126,0.12099767,-0.24461004,-0.74029,-0.06570061,-0.65536684,0.33315498,-0.0005779126,0.12125257,5524-KHNJP,0.1862237,0,0,monthlycharges
-0.35881922,0.297738,-0.056081716,0.07326443,0.079103775,0.12710966,-0.20125386,-0.017756447,0.19651079,0.9968323,0.028223185,0.2545703,-0.06079981,-0.0011287709,0.025744984,1918-ZBFQJ,0.79643524,1,1,contract_encoded
0.6423897,-0.7171645,0.54325575,-0.036408734,-0.41047156,0.04491562,0.6754437,-0.06477335,-0.06725387,0.865745,-0.041666068,0.36749217,-0.34212163,0.00049516826,-1.1981616,1024-GUALD,0.56035906,1,1,contract_encoded
-0.318456,-0.51758605,-0.36128682,0.039940167,0.13703021,0.08577573,-0.23598742,-0.13802128,-0.36004177,0.66625017,0.060893036,-0.3081706,-0.075675204,-0.16696514,0.09740694,4827-USJHP,0.19560552,0,0,contract_encoded
0.2933406,-0.6623992,-0.57955694,-0.003664616,0.16065776,0.16051604,0.4032572,-0.02634647,-0.2431982,0.93910086,-0.01974386,0.30137384,-0.46400532,0.00031178037,-0.77143633,8167-GJLRN,0.37030938,0,0,contract_encoded
-0.68001324,-1.9908762,-0.61939144,0.020024,-0.025492009,0.05553648,-0.4317509,-0.17137852,0.18121487,-1.8269536,0.9900049,0.20261593,-0.359319,0.00031178037,-0.8783743,0956-SYCWG,0.0038610925,0,0,internetservice_encoded
-0.5062984,-0.2901161,0.004612166,0.028541699,-0.56946564,0.048776492,-0.271776,0.079552345,0.20348392,0.64279395,0.048890885,-0.71200794,0.19198929,-0.0005779126,-0.13246977,8017-UVSZU,0.22215226,0,0,contract_encoded
-0.09271094,-0.118344866,-0.2364281,-0.026676074,-0.16451763,-0.29708636,-0.17318663,-0.030285576,-0.24949212,-0.818033,0.007709121,-0.8334974,0.10949445,-0.0011287709,-0.14844415,7100-FQPRV,0.04344989,0,0,total_value
0.56461304,0.58231646,-0.44992363,0.06614482,-0.2524217,0.0668111,-0.22827104,-0.08547659,-0.30262822,0.9263593,0.12930706,0.22706999,-0.27155656,0.00049516826,-0.044897012,2472-OVKUP,0.712764,1,1,contract_encoded
-0.98916405,-0.7767179,-0.44994506,0.015104228,-0.18538293,-0.3125961,-0.33101648,0.121906705,0.008568698,-2.821601,0.98457634,-0.23460399,0.053310424,-0.0005779126,-1.009306,2984-RGEYA,0.0026080492,0,0,internetservice_encoded
-2.3516438,0.08049822,0.25065807,0.013692943,-0.20171602,-0.6309229,-0.06875404,5.30283e-05,0.010585956,-3.0648105,-0.024730239,-0.7994271,-0.18472762,-0.0005779126,0.20425709,9680-NIAUV,0.0011274569,0,0,totalcharges
-0.25571018,-1.5133346,0.079609826,-0.013015988,-0.04583606,-0.19874524,-0.28788546,0.12417718,0.104591034,-2.2740397,1.064072,-0.51084286,0.12208131,-0.0005779126,-0.14949197,2146-EGVDT,0.022443704,0,0,internetservice_encoded
0.06087456,1.2331929,-0.13903289,0.09975155,-0.45058542,0.13523374,-0.1976742,-0.013544655,0.25317612,0.8348905,-0.011726809,0.23155853,0.101055905,-0.0011287709,0.016962385,2604-IJPDU,0.89415526,1,0,monthlycharges
-0.6534416,-1.8113041,-1.1605867,-0.00747341,-0.23478608,-0.22284889,-0.2805882,-0.087963715,-0.13805956,-3.1794055,0.87109625,0.10622827,0.1211367,0.00049516826,-0.74272615,9178-JHUVJ,0.00058733724,0,0,internetservice_encoded
-0.97738916,0.26364902,-0.8710463,0.086029515,0.09528602,0.13445811,-0.1631344,-0.20929173,-0.7172015,0.4865844,-0.055309217,0.34224096,0.20275283,-0.0011287709,-1.0092926,6168-YBYNP,0.08227059,0,0,contract_encoded
-1.9893473,0.07463168,0.0076044733,0.022589901,-0.080968596,-0.42013472,-0.07792443,-0.06105249,-0.17629889,-2.8725855,-0.006743505,-0.045556728,0.08715479,-0.0011287709,-0.4017047,7255-SSFBC,0.0025718291,0,0,total_value
1.0874325,-1.3160601,0.35318273,-0.033956613,-0.0012808014,-0.7924066,-0.34096307,-0.059980523,-0.2985466,0.9217348,0.8142495,-0.12703916,-0.11582232,0.00031178037,-0.091683865,3645-DEYGF,0.49501878,0,0,tenure
-0.65977854,1.2929835,-0.17120667,0.0046137846,-0.15958486,0.047306456,-0.13644563,-0.023797827,0.30105695,-1.709902,-0.04265411,-0.96382743,0.36174357,-0.0011287709,-0.2203902,9323-HGFWY,0.109086424,0,0,monthlycharges
-0.5543816,0.04335011,-0.077894375,0.02410433,0.07386359,0.08558029,-0.18099281,-0.016955161,0.24129075,0.9303308,0.02804468,-0.94758534,0.091286615,-0.0011287709,-0.394047,8544-GOQSH,0.33755028,0,0,contract_encoded
-1.4204675,0.91909707,0.44723728,0.022236554,-0.1517855,-0.54853135,-0.15038468,0.02152689,-0.047149196,-2.6332269,-0.019790966,0.44446656,0.59040654,-0.0005779126,-0.63686645,3363-DTIVD,0.039814085,0,0,monthlycharges
-0.44942802,0.24830006,0.14130513,0.010881562,-0.0076327967,-0.40208605,-0.15955295,-0.022038763,-0.291042,0.7359082,0.16167478,-0.8112767,-0.15897994,-0.0011287709,-0.31099206,7018-WBJNK,0.20830311,0,0,contract_encoded
-0.32005993,0.14374742,-0.30792195,-0.0032980675,0.13319512,0.03796556,-0.24529493,0.09998416,-0.49793163,0.698216,0.026817799,-1.2728686,0.16496831,-0.0005779126,-0.25419214,9142-KZXOP,0.16570932,0,0,contract_encoded
